-75 0 152.405
-74.4141 0 152.405
-73.8281 0 152.405
-73.2422 0 152.405
-72.6562 0 152.405
-72.0703 0 152.405
-71.4844 0 152.405
-70.8984 0 152.405
-70.3125 0 152.405
-69.7266 0 152.405
-69.1406 0 152.405
-68.5547 0 152.405
-67.9688 0 152.405
-67.3828 0 152.405
-66.7969 0 152.405
-66.2109 0 152.405
-65.625 0 152.405
-65.0391 0 152.405
-64.4531 0 152.405
-63.8672 0 152.405
-63.2812 0 152.405
-62.6953 0 152.405
-62.1094 0 152.405
-61.5234 0 152.405
-60.9375 0 152.405
-60.3516 0 152.405
-59.7656 0 152.405
-59.1797 0 152.405
-58.5938 0 152.405
-58.0078 0 152.405
-57.4219 0 152.405
-56.8359 0 152.405
-56.25 0 152.405
-55.6641 0 152.405
-55.0781 0 152.405
-54.4922 0 152.405
-53.9062 0 152.405
-53.3203 0 152.405
-52.7344 0 152.405
-52.1484 0 152.405
-51.5625 0 152.405
-50.9766 0 152.405
-50.3906 0 152.405
-49.8047 0 152.405
-49.2188 0 152.405
-48.6328 0 152.405
-48.0469 0 152.405
-47.4609 0 152.405
-46.875 0 152.405
-46.2891 0 152.405
-45.7031 0 152.405
-45.1172 0 152.405
-44.5312 0 152.405
-43.9453 0 152.405
-43.3594 0 152.405
-42.7734 0 152.405
-42.1875 0 152.405
-41.6016 0 152.405
-41.0156 0 152.405
-40.4297 0 152.405
-39.8438 0 152.405
-39.2578 0 152.405
-38.6719 0 152.405
-38.0859 0 152.405
-37.5 0 152.405
-36.9141 0 152.405
-36.3281 0 152.405
-35.7422 0 152.405
-35.1562 0 152.405
-34.5703 0 152.405
-33.9844 0 152.405
-33.3984 0 152.405
-32.8125 0 152.405
-32.2266 0 152.405
-31.6406 0 152.405
-31.0547 0 152.405
-30.4688 0 152.405
-29.8828 0 152.405
-29.2969 0 152.405
-28.7109 0 152.405
-28.125 0 152.405
-27.5391 0 152.405
-26.9531 0 152.405
-26.3672 0 152.405
-25.7812 0 152.405
-25.1953 0 152.405
-24.6094 0 152.405
-24.0234 0 152.405
-23.4375 0 152.405
-22.8516 0 152.405
-22.2656 0 152.405
-21.6797 0 152.405
-21.0938 0 152.405
-20.5078 0 152.405
-19.9219 0 152.405
-19.3359 0 152.405
-18.75 0 152.405
-18.1641 0 152.405
-17.5781 0 152.405
-16.9922 0 152.405
-16.4062 0 152.405
-15.8203 0 152.405
-15.2344 0 152.405
-14.6484 0 152.405
-14.0625 0 152.405
-13.4766 0 152.405
-12.8906 0 152.405
-12.3047 0 152.405
-11.7188 0 152.405
-11.1328 0 152.405
-10.5469 0 152.405
-9.96094 0 152.405
-9.375 0 152.405
-8.78906 0 152.405
-8.20312 0 152.405
-7.61719 0 152.405
-7.03125 0 152.405
-6.44531 0 152.405
-5.85938 0 152.405
-5.27344 0 152.405
-4.6875 0 152.405
-4.10156 0 152.405
-3.51562 0 152.405
-2.92969 0 152.405
-2.34375 0 152.405
-1.75781 0 152.405
-1.17188 0 152.405
-0.585938 0 152.405
0 0 152.405
0.585938 0 152.405
1.17188 0 152.405
1.75781 0 152.405
2.34375 0 152.405
2.92969 0 152.405
3.51562 0 152.405
4.10156 0 152.405
4.6875 0 152.405
5.27344 0 152.405
5.85938 0 152.405
6.44531 0 152.405
7.03125 0 152.405
7.61719 0 152.405
8.20312 0 152.405
8.78906 0 152.405
9.375 0 152.405
9.96094 0 152.405
10.5469 0 152.405
11.1328 0 152.405
11.7188 0 152.405
12.3047 0 152.405
12.8906 0 152.405
13.4766 0 152.405
14.0625 0 152.405
14.6484 0 152.405
15.2344 0 152.405
15.8203 0 152.405
16.4062 0 152.405
16.9922 0 152.405
17.5781 0 152.405
18.1641 0 152.405
18.75 0 152.405
19.3359 0 152.405
19.9219 0 152.405
20.5078 0 152.405
21.0938 0 152.405
21.6797 0 152.405
22.2656 0 152.405
22.8516 0 152.405
23.4375 0 152.405
24.0234 0 152.405
24.6094 0 152.405
25.1953 0 152.405
25.7812 0 152.405
26.3672 0 152.405
26.9531 0 152.405
27.5391 0 152.405
28.125 0 152.405
28.7109 0 152.405
29.2969 0 152.405
29.8828 0 152.405
30.4688 0 152.405
31.0547 0 152.405
31.6406 0 152.405
32.2266 0 152.405
32.8125 0 152.405
33.3984 0 152.405
33.9844 0 152.405
34.5703 0 152.405
35.1562 0 152.405
35.7422 0 152.405
36.3281 0 152.405
36.9141 0 152.405
37.5 0 152.405
38.0859 0 152.405
38.6719 0 152.405
39.2578 0 152.405
39.8438 0 152.405
40.4297 0 152.405
41.0156 0 152.405
41.6016 0 152.405
42.1875 0 152.405
42.7734 0 152.405
43.3594 0 152.405
43.9453 0 152.405
44.5312 0 152.405
45.1172 0 152.405
45.7031 0 152.405
46.2891 0 152.405
46.875 0 152.405
47.4609 0 152.405
48.0469 0 152.405
48.6328 0 152.405
49.2188 0 152.405
49.8047 0 152.405
50.3906 0 152.405
50.9766 0 152.405
51.5625 0 152.405
52.1484 0 152.405
52.7344 0 152.405
53.3203 0 152.405
53.9062 0 152.405
54.4922 0 152.405
55.0781 0 152.405
55.6641 0 152.405
56.25 0 152.405
56.8359 0 152.405
57.4219 0 152.405
58.0078 0 152.405
58.5938 0 152.405
59.1797 0 152.405
59.7656 0 152.405
60.3516 0 152.405
60.9375 0 152.405
61.5234 0 152.405
62.1094 0 152.405
62.6953 0 152.405
63.2812 0 152.405
63.8672 0 152.405
